instance,n,u,procs,elapsed
n_010_u_200_13,10,2,4,40.71
n_046_u_920_13,46,9.2,14,440.67
n_025_u_500_16,25,5,9,127.495
n_029_u_580_13,29,5.8,10,200.411
n_042_u_840_12,42,8.4,13,361.396
n_015_u_300_13,15,3,5,50.779
n_033_u_660_14,33,6.6,11,229.49
n_032_u_640_17,32,6.4,10,228.563
n_017_u_340_14,17,3.4,7,76.8399999999997
n_042_u_840_11,42,8.4,15,432.51
n_026_u_520_14,26,5.2,8,137.82
n_047_u_940_13,47,9.4,17,401.113
n_013_u_260_15,13,2.6,4,54.2850000000003
n_017_u_340_15,17,3.4,6,68.8670000000002
n_009_u_180_14,9,1.8,4,29.7200000000003
n_044_u_880_15,44,8.8,15,473.777
n_021_u_420_15,21,4.2,7,106.593
n_034_u_680_14,34,6.8,11,298.979
n_022_u_440_16,22,4.4,7,112.915
n_009_u_180_13,9,1.8,4,23.933
n_025_u_500_17,25,5,9,142.146
n_044_u_880_16,44,8.8,13,329.085
n_033_u_660_15,33,6.6,11,205.659
n_043_u_860_14,43,8.6,13,383.253
n_020_u_400_15,20,4,6,97.5969999999998
n_048_u_960_13,48,9.6,14,415.518
n_028_u_560_13,28,5.6,8,179.306
n_011_u_220_17,11,2.2,5,36.7150000000001
n_041_u_819_11,41,8.2,13,412.478
n_011_u_220_18,11,2.2,5,34.9719999999998
n_035_u_700_14,35,7,15,272.011
n_014_u_280_15,14,2.8,5,65.3090000000002
n_046_u_920_14,46,9.2,13,364.333
n_010_u_200_16,10,2,5,36.9769999999999
n_030_u_600_14,30,6,9,188.294
n_050_u_1000_14,50,10,17,549.244
n_008_u_160_13,8,1.6,4,21.194
n_023_u_459_14,23,4.6,9,143.152
n_047_u_940_14,47,9.4,15,504.46
n_033_u_660_17,33,6.6,10,196.722
n_047_u_940_12,47,9.4,15,537.259
n_032_u_640_16,32,6.4,10,211.719
n_015_u_300_15,15,3,5,61.8819999999996
n_046_u_920_12,46,9.2,15,455.576
n_013_u_260_16,13,2.6,5,42.873
n_022_u_440_14,22,4.4,8,97.1710000000003
n_037_u_740_18,37,7.4,12,279.323
n_022_u_440_15,22,4.4,7,117.591
n_014_u_280_16,14,2.8,5,45.7290000000003
n_017_u_340_16,17,3.4,6,63.6240000000003
n_037_u_740_17,37,7.4,11,257.209
n_047_u_940_11,47,9.4,14,432.111
n_014_u_280_14,14,2.8,5,54.5160000000001
n_013_u_260_14,13,2.6,5,44.3250000000003
n_048_u_960_12,48,9.6,15,502.715
n_036_u_720_14,36,7.2,11,234.845
n_028_u_560_14,28,5.6,9,175.273
n_021_u_420_14,21,4.2,8,90.3759999999997
n_026_u_520_16,26,5.2,8,167.484
n_024_u_480_18,24,4.8,7,124.33
n_030_u_600_16,30,6,9,178.454
n_043_u_860_12,43,8.6,14,395.272
n_030_u_600_15,30,6,10,189.738
n_024_u_480_19,24,4.8,8,125.094
n_049_u_980_11,49,9.8,16,446.377
n_039_u_780_14,39,7.8,12,338.223
n_023_u_459_17,23,4.6,8,127.511
n_014_u_280_13,14,2.8,6,51.9559999999997
n_044_u_880_17,44,8.8,14,366.685
n_040_u_800_14,40,8,11,289.946
n_037_u_740_16,37,7.4,12,368.676
n_015_u_300_14,15,3,5,52.0640000000003
n_049_u_980_13,49,9.8,16,476.024
n_006_u_120_16,6,1.2,3,13.2629999999999
n_010_u_200_14,10,2,4,28.0209999999997
n_038_u_760_15,38,7.6,11,293.702
n_027_u_540_16,27,5.4,9,153.026
n_007_u_140_16,7,1.4,4,17.723
n_044_u_880_18,44,8.8,15,411.384
n_033_u_660_16,33,6.6,10,190.732
n_038_u_760_14,38,7.6,12,337.222
n_005_u_100_17,5,1,3,16.5529999999999
n_011_u_220_19,11,2.2,4,36.5999999999999
n_026_u_520_17,26,5.2,10,128.585
n_034_u_680_17,34,6.8,12,313.935
n_038_u_760_16,38,7.6,12,371.247
n_045_u_900_16,45,9,14,421.646
n_016_u_320_13,16,3.2,6,58.2640000000001
n_050_u_1000_15,50,10,14,518.683
n_043_u_860_13,43,8.6,13,356.048
n_028_u_560_16,28,5.6,10,154.405
n_005_u_100_16,5,1,3,29.1290000000004
n_034_u_680_16,34,6.8,10,247.36
n_011_u_220_20,11,2.2,4,39.21
n_035_u_700_17,35,7,11,253.307
n_048_u_960_14,48,9.6,15,478.519
n_010_u_200_15,10,2,4,27.4810000000002
n_016_u_320_15,16,3.2,5,71.7640000000001
n_012_u_240_18,12,2.4,4,38.2820000000002
n_027_u_540_15,27,5.4,8,142.862
n_019_u_380_17,19,3.8,6,86.1030000000001
n_026_u_520_15,26,5.2,8,154.24
n_018_u_360_18,18,3.6,6,79.9189999999999
n_030_u_600_17,30,6,10,176.218
n_027_u_540_17,27,5.4,10,180.575
n_045_u_900_15,45,9,14,471.161
n_017_u_340_17,17,3.4,6,63.0729999999999
n_049_u_980_12,49,9.8,16,493.148
n_015_u_300_16,15,3,6,52.5460000000003
n_023_u_459_15,23,4.6,7,119.207
n_020_u_400_17,20,4,7,114.381
n_038_u_760_18,38,7.6,12,315.854
n_018_u_360_17,18,3.6,6,78.0549999999998
n_046_u_920_15,46,9.2,14,355.55
n_035_u_700_15,35,7,10,233.098
n_005_u_100_20,5,1,3,15.6690000000003
n_012_u_240_17,12,2.4,5,39.4769999999999
n_042_u_840_14,42,8.4,14,391.448
n_024_u_480_20,24,4.8,8,121.007
n_050_u_1000_16,50,10,14,475.199
n_038_u_760_17,38,7.6,13,412.505
n_013_u_260_17,13,2.6,5,39.5990000000002
n_016_u_320_14,16,3.2,6,61.0729999999999
n_041_u_819_14,41,8.2,13,340.324
n_009_u_180_16,9,1.8,4,28.5860000000002
n_036_u_720_15,36,7.2,10,300.027
n_039_u_780_15,39,7.8,13,389.797
n_028_u_560_15,28,5.6,9,188.042
n_045_u_900_18,45,9,14,406.416
n_034_u_680_15,34,6.8,11,228.081
n_035_u_700_16,35,7,11,277.259
n_006_u_120_17,6,1.2,3,10.4720000000002
n_049_u_980_14,49,9.8,15,540.303
n_008_u_160_16,8,1.6,3,18.732
n_005_u_100_19,5,1,3,31.8499999999999
n_027_u_540_14,27,5.4,9,210.169
n_025_u_500_19,25,5,7,130.771
n_024_u_480_21,24,4.8,8,159.146
n_023_u_459_16,23,4.6,8,142.013
n_043_u_860_15,43,8.6,13,368.779
n_017_u_340_18,17,3.4,7,72.8420000000001
n_012_u_240_20,12,2.4,4,47.692
n_018_u_360_21,18,3.6,6,90.578
n_029_u_580_14,29,5.8,9,195.479
n_005_u_100_18,5,1,3,203.697
n_037_u_740_19,37,7.4,11,282.263
n_036_u_720_18,36,7.2,12,264.761
n_010_u_200_17,10,2,4,25.384
n_016_u_320_16,16,3.2,5,65.5030000000002
n_046_u_920_16,46,9.2,13,435.927
n_045_u_900_17,45,9,14,373.38
n_037_u_740_20,37,7.4,11,286.733
n_030_u_600_18,30,6,10,168.164
n_046_u_920_18,46,9.2,13,393.166
n_025_u_500_18,25,5,8,133.326
n_018_u_360_20,18,3.6,6,88.6870000000004
n_019_u_380_18,19,3.8,6,97.942
n_031_u_620_19,31,6.2,10,186.084
n_029_u_580_16,29,5.8,9,223.494
n_028_u_560_17,28,5.6,9,182.1
n_026_u_520_18,26,5.2,7,128.661
n_047_u_940_15,47,9.4,16,495.393
n_013_u_260_18,13,2.6,5,45.8980000000001
n_012_u_240_19,12,2.4,4,44.3760000000002
n_018_u_360_19,18,3.6,6,72.6300000000001
n_021_u_420_17,21,4.2,7,120.114
n_022_u_440_17,22,4.4,7,140.248
n_013_u_260_20,13,2.6,5,41.5
n_039_u_780_17,39,7.8,12,360.565
n_006_u_120_19,6,1.2,3,15.5439999999999
n_043_u_860_17,43,8.6,14,365.676
n_048_u_960_15,48,9.6,15,485.43
n_041_u_819_17,41,8.2,12,296.797
n_041_u_819_15,41,8.2,14,400.293
n_040_u_800_17,40,8,12,342.795
n_032_u_640_18,32,6.4,11,266.361
n_014_u_280_17,14,2.8,5,53.4639999999999
n_029_u_580_15,29,5.8,10,189.24
n_008_u_160_19,8,1.6,4,18.9470000000001
n_031_u_620_18,31,6.2,10,237.019
n_010_u_200_19,10,2,4,30.4189999999999
n_007_u_140_19,7,1.4,3,16.165
n_008_u_160_17,8,1.6,3,24.3299999999999
n_043_u_860_16,43,8.6,13,400.228
n_036_u_720_16,36,7.2,11,257.451
n_023_u_459_18,23,4.6,8,129.234
n_025_u_500_21,25,5,7,155.237
n_039_u_780_16,39,7.8,13,300.468
n_015_u_300_17,15,3,6,58.3429999999998
n_039_u_780_18,39,7.8,13,369.425
n_010_u_200_18,10,2,4,31.7400000000002
n_006_u_120_18,6,1.2,4,13.636
n_050_u_1000_18,50,10,16,479.778
n_006_u_120_20,6,1.2,3,11.4679999999998
n_033_u_660_18,33,6.6,11,292.864
n_040_u_800_16,40,8,13,337.172
n_019_u_380_20,19,3.8,7,86.1819999999998
n_031_u_620_22,31,6.2,10,194.258
n_049_u_980_15,49,9.8,15,486.08
n_007_u_140_18,7,1.4,3,19.2750000000001
n_040_u_800_18,40,8,12,335.368
n_029_u_580_17,29,5.8,9,182.027
n_050_u_1000_17,50,10,15,449.954
n_026_u_520_19,26,5.2,9,141.297
n_025_u_500_20,25,5,8,142.757
n_050_u_1000_19,50,10,17,536.753
n_026_u_520_21,26,5.2,8,135.004
n_007_u_140_20,7,1.4,3,17.4159999999997
n_046_u_920_17,46,9.2,15,445.978
n_037_u_740_21,37,7.4,12,314.175
n_020_u_400_20,20,4,7,100.565
n_030_u_600_19,30,6,9,239.581
n_017_u_340_20,17,3.4,6,63.3070000000002
n_040_u_800_15,40,8,12,286.831
n_019_u_380_19,19,3.8,6,79.018
n_031_u_620_21,31,6.2,9,204.755
n_021_u_420_20,21,4.2,7,132.863
n_021_u_420_18,21,4.2,7,127.89
n_016_u_320_17,16,3.2,6,72.922
n_007_u_140_17,7,1.4,3,16.165
n_013_u_260_19,13,2.6,6,39.8420000000001
n_047_u_940_17,47,9.4,15,454.641
n_023_u_459_20,23,4.6,7,139.157
n_019_u_380_21,19,3.8,7,100.696
n_032_u_640_19,32,6.4,10,229.181
n_017_u_340_19,17,3.4,5,74.4569999999999
n_017_u_340_21,17,3.4,6,71.2339999999999
n_036_u_720_17,36,7.2,11,308.086
n_038_u_760_20,38,7.6,13,315.109
n_047_u_940_18,47,9.4,18,490.015
n_041_u_819_16,41,8.2,12,344.044
n_043_u_860_18,43,8.6,13,432.672
n_023_u_459_19,23,4.6,7,133.756
n_031_u_620_20,31,6.2,10,228.519
n_020_u_400_21,20,4,6,87.692
n_005_u_100_22,5,1,3,18.8389999999999
n_020_u_400_19,20,4,7,107.319
n_008_u_160_18,8,1.6,4,21.3109999999997
n_014_u_280_19,14,2.8,5,46.4570000000003
n_028_u_560_18,28,5.6,9,154.291
n_027_u_540_18,27,5.4,11,199.925
n_048_u_960_18,48,9.6,15,492.589
n_035_u_700_18,35,7,11,241.134
n_034_u_680_18,34,6.8,10,245.651
n_010_u_200_20,10,2,4,29.951
n_042_u_840_15,42,8.4,12,329.868
n_037_u_740_22,37,7.4,14,358.437
n_014_u_280_20,14,2.8,6,50.5619999999999
n_009_u_180_17,9,1.8,4,23.4180000000001
n_038_u_760_19,38,7.6,12,313.443
n_020_u_400_18,20,4,7,94.0509999999999
n_042_u_840_17,42,8.4,13,308.998
n_005_u_100_21,5,1,3,24.3670000000002
n_039_u_780_19,39,7.8,12,326.114
n_032_u_640_21,32,6.4,10,207.224
n_044_u_880_20,44,8.8,13,340.675
n_015_u_300_20,15,3,5,75.5549999999998
n_018_u_360_23,18,3.6,6,87.6059999999998
n_009_u_180_19,9,1.8,4,30.8609999999999
n_041_u_819_18,41,8.2,13,338.102
n_026_u_520_20,26,5.2,8,131.464
n_048_u_960_16,48,9.6,15,501.291
n_006_u_120_21,6,1.2,3,16.4080000000004
n_047_u_940_16,47,9.4,15,457.936
n_021_u_420_19,21,4.2,7,99.8030000000003
n_008_u_160_20,8,1.6,3,21.2290000000003
n_048_u_960_17,48,9.6,15,467.391
n_011_u_220_22,11,2.2,5,29.6780000000003
n_030_u_600_21,30,6,10,197.369
n_036_u_720_19,36,7.2,12,292.488
n_029_u_580_18,29,5.8,9,181.824
n_043_u_860_19,43,8.6,14,414.158
n_023_u_459_21,23,4.6,8,122.866
n_032_u_640_20,32,6.4,10,202.237
n_022_u_440_18,22,4.4,8,101.196
n_032_u_640_22,32,6.4,10,180.299
n_027_u_540_20,27,5.4,8,140.687
n_050_u_1000_20,50,10,16,450.125
n_015_u_300_18,15,3,5,54.6189999999997
n_049_u_980_16,49,9.8,16,522.62
n_038_u_760_22,38,7.6,14,317.498
n_045_u_900_19,45,9,16,352.33
n_042_u_840_16,42,8.4,13,350.057
n_014_u_280_18,14,2.8,5,68.2739999999999
n_018_u_360_22,18,3.6,7,97.5010000000002
n_030_u_600_20,30,6,9,194.92
n_015_u_300_19,15,3,5,61.1109999999999
n_010_u_200_21,10,2,4,31.8740000000003
n_019_u_380_22,19,3.8,6,79.5679999999998
n_027_u_540_21,27,5.4,9,147.788
n_033_u_660_21,33,6.6,11,257.43
n_034_u_680_19,34,6.8,10,232.142
n_034_u_680_21,34,6.8,11,239.51
n_005_u_100_24,5,1,3,31.9010000000003
n_009_u_180_18,9,1.8,4,26.6379999999999
n_012_u_240_21,12,2.4,5,35.1010000000001
n_030_u_600_22,30,6,11,228.276
n_039_u_780_22,39,7.8,13,302.595
n_016_u_320_18,16,3.2,6,62.5320000000002
n_006_u_120_24,6,1.2,3,12.1199999999999
n_022_u_440_20,22,4.4,8,135.747
n_039_u_780_20,39,7.8,12,325.451
n_021_u_420_21,21,4.2,7,115.858
n_017_u_340_22,17,3.4,6,83.3289999999997
n_049_u_980_19,49,9.8,15,524.905
n_006_u_120_22,6,1.2,3,13.23
n_033_u_660_22,33,6.6,12,241.565
n_038_u_760_21,38,7.6,13,338.775
n_028_u_560_21,28,5.6,9,170.489
n_005_u_100_23,5,1,3,18.1979999999999
n_036_u_720_21,36,7.2,12,301.61
n_033_u_660_19,33,6.6,10,211.292
n_050_u_1000_21,50,10,15,543.279
n_036_u_720_20,36,7.2,11,274.688
n_024_u_480_23,24,4.8,8,157.432
n_018_u_360_25,18,3.6,7,81.922
n_044_u_880_23,44,8.8,13,402.219
n_044_u_880_22,44,8.8,13,347.024
n_033_u_660_20,33,6.6,12,291.59
n_031_u_620_24,31,6.2,10,206.006
n_043_u_860_20,43,8.6,13,366.924
n_044_u_880_19,44,8.8,14,475.926
n_019_u_380_25,19,3.8,6,77.9940000000001
n_022_u_440_19,22,4.4,7,108
n_016_u_320_21,16,3.2,6,68.8780000000002
n_023_u_459_22,23,4.6,7,132.913
n_041_u_819_19,41,8.2,12,308.325
n_019_u_380_23,19,3.8,6,79.0879999999997
n_010_u_200_22,10,2,4,30.7980000000002
n_011_u_220_24,11,2.2,4,33.6880000000001
n_025_u_500_22,25,5,8,131.973
n_040_u_800_19,40,8,12,318.619
n_011_u_220_21,11,2.2,4,36.9809999999998
n_008_u_160_21,8,1.6,3,19.4539999999997
n_017_u_340_23,17,3.4,6,71.0370000000003
n_018_u_360_24,18,3.6,6,77.3589999999999
n_011_u_220_25,11,2.2,5,53.5389999999998
n_028_u_560_19,28,5.6,9,189.506
n_049_u_980_17,49,9.8,18,511.408
n_007_u_140_21,7,1.4,3,19.6819999999998
n_028_u_560_20,28,5.6,10,178.371
n_046_u_920_19,46,9.2,15,483.147
n_027_u_540_19,27,5.4,9,199.346
n_031_u_620_23,31,6.2,9,210.769
n_035_u_700_19,35,7,12,235.512
n_042_u_840_18,42,8.4,14,491.734
n_029_u_580_19,29,5.8,10,178.127
n_044_u_880_21,44,8.8,13,398.771
n_030_u_600_23,30,6,9,169.523
n_036_u_720_22,36,7.2,11,260.242
n_013_u_260_21,13,2.6,4,48.2830000000004
n_016_u_320_19,16,3.2,6,61.1849999999999
n_009_u_180_20,9,1.8,4,24.4839999999999
n_047_u_940_19,47,9.4,14,396.175
n_032_u_640_23,32,6.4,10,236.753
n_034_u_680_20,34,6.8,11,312.628
n_039_u_780_21,39,7.8,13,332.095
n_011_u_220_23,11,2.2,4,33.2730000000001
n_021_u_420_22,21,4.2,7,94.2129999999997
n_023_u_459_23,23,4.6,8,108.811
n_006_u_120_23,6,1.2,3,12.933
n_020_u_400_22,20,4,6,103.872
n_049_u_980_18,49,9.8,16,479.762
n_024_u_480_25,24,4.8,8,131.059
n_048_u_960_19,48,9.6,13,443.773
n_040_u_800_21,40,8,12,308.524
n_024_u_480_26,24,4.8,8,127.143
n_014_u_280_21,14,2.8,5,56.1480000000001
n_031_u_620_26,31,6.2,10,196.338
n_007_u_140_23,7,1.4,4,20.0039999999999
n_045_u_900_21,45,9,15,336.883
n_024_u_480_22,24,4.8,8,150.405
n_042_u_840_19,42,8.4,13,346.723
n_045_u_900_22,45,9,14,405.147
n_034_u_680_22,34,6.8,12,263.431
n_029_u_580_22,29,5.8,9,190.108
n_045_u_900_20,45,9,15,536.032
n_032_u_640_26,32,6.4,11,209.635
n_015_u_300_21,15,3,5,56.3360000000002
n_009_u_180_21,9,1.8,4,29.2980000000002
n_035_u_700_21,35,7,11,292.692
n_022_u_440_21,22,4.4,7,112.077
n_019_u_380_24,19,3.8,6,87.616
n_012_u_240_23,12,2.4,6,44.1179999999999
n_016_u_320_20,16,3.2,6,72.5799999999999
n_040_u_800_22,40,8,13,350.67
n_012_u_240_24,12,2.4,5,41.598
n_043_u_860_21,43,8.6,13,369.306
n_045_u_900_23,45,9,14,391.967
n_012_u_240_22,12,2.4,5,32.0740000000001
n_030_u_600_24,30,6,12,205.515
n_024_u_480_24,24,4.8,8,116.116
n_035_u_700_20,35,7,11,244.496
n_007_u_140_24,7,1.4,3,21.3429999999998
n_037_u_740_24,37,7.4,12,279.621
n_043_u_860_22,43,8.6,14,433.896
n_050_u_1000_22,50,10,17,649.313
n_032_u_640_24,32,6.4,10,254.764
n_047_u_940_20,47,9.4,15,384.707
n_010_u_200_23,10,2,5,36.9969999999998
n_026_u_520_22,26,5.2,8,171.722
n_012_u_240_25,12,2.4,5,37.2799999999997
n_020_u_400_24,20,4,7,100.823
n_029_u_580_20,29,5.8,9,178.761
n_031_u_620_25,31,6.2,11,249.77
n_010_u_200_24,10,2,4,29.0529999999999
n_050_u_1000_23,50,10,16,563.847
n_043_u_860_23,43,8.6,14,386.802
n_041_u_819_22,41,8.2,14,341.354
n_008_u_160_24,8,1.6,3,22.777
n_014_u_280_22,14,2.8,5,48.0589999999997
n_010_u_200_25,10,2,5,35.4939999999997
n_049_u_980_20,49,9.8,16,502.442
n_027_u_540_22,27,5.4,10,176.137
n_022_u_440_22,22,4.4,7,128.667
n_046_u_920_20,46,9.2,14,384.326
n_046_u_920_22,46,9.2,15,468.523
n_036_u_720_23,36,7.2,12,347.872
n_017_u_340_24,17,3.4,6,85.6669999999999
n_046_u_920_23,46,9.2,13,415.243
n_017_u_340_25,17,3.4,6,68.8259999999996
n_025_u_500_24,25,5,8,134.496
n_033_u_660_23,33,6.6,11,214.996
n_038_u_760_23,38,7.6,13,340.249
n_046_u_920_21,46,9.2,14,375.397
n_028_u_560_22,28,5.6,9,156.956
n_020_u_400_25,20,4,7,120.058
n_041_u_819_21,41,8.2,12,323.352
n_005_u_100_25,5,1,3,12.8070000000002
n_025_u_500_25,25,5,9,152.235
n_013_u_260_22,13,2.6,5,42.212
n_044_u_880_25,44,8.8,14,398.618
n_008_u_160_23,8,1.6,3,18.6749999999997
n_016_u_320_22,16,3.2,6,60.1169999999997
n_013_u_260_24,13,2.6,5,47.163
n_023_u_459_25,23,4.6,7,110.018
n_040_u_800_20,40,8,12,335.86
n_025_u_500_23,25,5,8,163.841
n_025_u_500_26,25,5,7,129.119
n_013_u_260_23,13,2.6,4,39.5080000000003
n_013_u_260_25,13,2.6,5,54.0370000000003
n_021_u_420_25,21,4.2,7,90.8889999999997
n_049_u_980_22,49,9.8,15,450.307
n_023_u_459_24,23,4.6,7,140.36
n_007_u_140_22,7,1.4,3,20.2539999999999
n_037_u_740_26,37,7.4,11,271.477
n_011_u_220_27,11,2.2,4,36.0360000000001
n_034_u_680_23,34,6.8,13,301.177
n_047_u_940_22,47,9.4,17,542.476
n_032_u_640_25,32,6.4,10,211.587
n_036_u_720_24,36,7.2,12,305.689
n_044_u_880_24,44,8.8,14,360.304
n_041_u_819_20,41,8.2,13,398.173
n_037_u_740_27,37,7.4,11,278.615
n_042_u_840_20,42,8.4,13,355.442
n_018_u_360_26,18,3.6,7,75.8959999999997
n_008_u_160_22,8,1.6,3,17.8179999999998
n_023_u_459_26,23,4.6,8,136.534
n_027_u_540_23,27,5.4,9,139.135
n_037_u_740_23,37,7.4,10,282.191
n_029_u_580_21,29,5.8,9,238.009
n_035_u_700_22,35,7,11,246.159
n_009_u_180_22,9,1.8,4,23.8299999999999
n_011_u_220_26,11,2.2,4,39.364
n_016_u_320_24,16,3.2,6,65.2179999999998
n_021_u_420_24,21,4.2,7,98.7950000000001
n_042_u_840_23,42,8.4,12,299.487
n_014_u_280_24,14,2.8,6,61.239
n_037_u_740_25,37,7.4,12,256.24
n_047_u_940_21,47,9.4,14,386.808
n_044_u_880_27,44,8.8,14,347.725
n_009_u_180_25,9,1.8,3,26.1689999999999
n_043_u_860_24,43,8.6,14,424.436
n_026_u_520_23,26,5.2,8,138.575
n_020_u_400_23,20,4,8,108.047
n_049_u_980_21,49,9.8,17,564.273
n_011_u_220_29,11,2.2,4,30.7629999999999
n_045_u_900_24,45,9,15,437.119
n_014_u_280_23,14,2.8,5,50.5140000000001
n_026_u_520_25,26,5.2,9,155.575
n_024_u_480_28,24,4.8,8,125.826
n_030_u_600_26,30,6,10,198.446
n_033_u_660_25,33,6.6,12,281.426
n_021_u_420_23,21,4.2,7,101.954
n_030_u_600_25,30,6,10,203.723
n_026_u_520_24,26,5.2,8,153.258
n_010_u_200_26,10,2,4,32.7159999999999
n_049_u_980_23,49,9.8,15,458.863
n_029_u_580_23,29,5.8,9,167.58
n_045_u_900_27,45,9,14,356.525
n_039_u_780_23,39,7.8,13,297.686
n_022_u_440_23,22,4.4,7,112.636
n_006_u_120_25,6,1.2,3,13.0460000000003
n_016_u_320_23,16,3.2,5,54.6969999999997
n_012_u_240_26,12,2.4,5,41.75
n_033_u_660_26,33,6.6,10,223.144
n_035_u_700_23,35,7,11,253.258
n_026_u_520_26,26,5.2,9,189.023
n_012_u_240_29,12,2.4,4,37.4589999999998
n_047_u_940_23,47,9.4,14,431.162
n_024_u_480_27,24,4.8,8,150.31
n_016_u_320_25,16,3.2,5,68.2829999999999
n_022_u_440_26,22,4.4,7,116.696
n_027_u_540_25,27,5.4,8,144.919
n_038_u_760_25,38,7.6,12,279.157
n_042_u_840_21,42,8.4,13,356.236
n_043_u_860_25,43,8.6,14,405.458
n_029_u_580_25,29,5.8,9,169.402
n_048_u_960_22,48,9.6,14,431.902
n_034_u_680_26,34,6.8,11,245.149
n_044_u_880_26,44,8.8,14,371.334
n_005_u_100_27,5,1,3,20.6800000000003
n_019_u_380_26,19,3.8,7,76.8969999999999
n_009_u_180_23,9,1.8,3,23.9380000000001
n_036_u_720_25,36,7.2,12,250.887
n_024_u_480_30,24,4.8,8,117.824
n_010_u_200_27,10,2,5,25.9659999999999
n_014_u_280_25,14,2.8,5,55.5860000000002
n_036_u_720_26,36,7.2,13,286.74
n_048_u_960_20,48,9.6,15,606.129
n_038_u_760_26,38,7.6,13,306.278
n_027_u_540_24,27,5.4,9,136.257
n_011_u_220_28,11,2.2,6,31.7000000000003
n_005_u_100_28,5,1,3,12.9740000000002
n_015_u_300_24,15,3,5,52.7629999999999
n_050_u_1000_25,50,10,17,451.198
n_041_u_819_23,41,8.2,13,338.116
n_040_u_800_23,40,8,14,364.348
n_023_u_459_27,23,4.6,9,151.592
n_038_u_760_27,38,7.6,13,311.069
n_036_u_720_27,36,7.2,11,258.838
n_031_u_620_27,31,6.2,11,264.561
n_007_u_140_25,7,1.4,4,17.9360000000001
n_008_u_160_25,8,1.6,4,19.6399999999999
n_038_u_760_24,38,7.6,12,326.779
n_025_u_500_27,25,5,8,137.847
n_005_u_100_29,5,1,3,14.3600000000001
n_018_u_360_28,18,3.6,6,71.9829999999997
n_025_u_500_30,25,5,8,140.018
n_034_u_680_25,34,6.8,13,255.93
n_045_u_900_25,45,9,14,476.752
n_040_u_800_24,40,8,13,291.218
n_015_u_300_22,15,3,5,64.9059999999999
n_005_u_100_26,5,1,3,35.7739999999999
n_007_u_140_26,7,1.4,4,13.9029999999998
n_017_u_340_27,17,3.4,6,64.7070000000003
n_048_u_960_21,48,9.6,16,526.92
n_029_u_580_24,29,5.8,10,184.604
n_018_u_360_29,18,3.6,7,78.0070000000001
n_012_u_240_27,12,2.4,4,38.4839999999999
n_022_u_440_24,22,4.4,7,125.800999999999
n_034_u_680_24,34,6.8,11,233.184
n_033_u_660_24,33,6.6,11,264.543
n_046_u_920_24,46,9.2,14,436.834
n_042_u_840_22,42,8.4,13,340.27
n_018_u_360_30,18,3.6,7,75.5779999999995
n_029_u_580_26,29,5.8,9,176.184
n_039_u_780_24,39,7.8,11,278.796
n_024_u_480_29,24,4.8,8,122.731
n_035_u_700_24,35,7,11,228.081
n_021_u_420_26,21,4.2,7,88.8239999999996
n_049_u_980_24,49,9.8,16,466.048
n_006_u_120_26,6,1.2,3,14.2780000000002
n_020_u_400_26,20,4,7,99.7330000000002
n_009_u_180_24,9,1.8,4,26.0200000000004
n_023_u_459_28,23,4.6,8,161.195000000001
n_018_u_360_27,18,3.6,6,76.0999999999999
n_015_u_300_23,15,3,6,73.7309999999998
n_013_u_260_26,13,2.6,5,51.3639999999996
n_027_u_540_26,27,5.4,9,182.614
n_028_u_560_25,28,5.6,9,158.598
n_039_u_780_26,39,7.8,13,315.519
n_020_u_400_27,20,4,7,101.915
n_039_u_780_25,39,7.8,13,309.722
n_032_u_640_27,32,6.4,10,207.15
n_050_u_1000_24,50,10,14,408.057
n_037_u_740_29,37,7.4,13,326.232
